30844,Frankfurter Wirtschafts- und Sozialigeographische Schriften,Inactive
95998,Frankfurter Zeitschrift für Pathologie,Inactive
21100209322,Frattura ed Integrita Strutturale,Active
36062,Free China review,Inactive
24120,"Free inquiry (Buffalo, N.Y.)",Inactive
15095,Free Radical Biology and Medicine,Active
17489,Free Radical Research,Active
35604,Free Radical Research Communications,Inactive
21100309829,Freiburger Zeitschrift fur Philosophie und Theologie,Active
19700182806,French Colonial History,Active
5600153816,French Cultural Studies,Active
16400154756,French Forum,Active
18269,French Historical Studies,Active
5600154423,French History,Active
21100218102,French Literature Series,Inactive
5700164101,French Politics,Active
5600152937,"French Politics, Culture & Society",Active
12999,French Studies,Active
5800209245,French Studies Bulletin,Active
16718,Frequenz,Active
22018,Fresenius Environmental Bulletin,Active
39966,Fresenius' Journal of Analytical Chemistry,Inactive
90630,Fresenius Zeitschrift für Analytische Chemie,Inactive
15112,Freshwater Biology,Active
21100297824,Freshwater Science,Active
56226,"FRI Bulletin - New Zealand Ministry of Forestry, Forest Research Institute",Inactive
21100466461,Friction,Active
15956,Front Lines,Inactive
21100464746,Fronteiras,Active
5600155586,Fronteras de la Historia,Inactive
27702,Frontier Nursing Service quarterly bulletin,Inactive
23632,Frontiers,Inactive
21100199831,Frontiers in Aging Neuroscience,Active
19500157321,Frontiers in Artificial Intelligence and Applications,Active
19700175166,Frontiers in Behavioral Neuroscience,Active
21100835954,Frontiers in Bioengineering and Biotechnology,Active
21100255440,Frontiers in Bioscience - Elite,Active
27974,Frontiers in Bioscience - Landmark,Active
21100255498,Frontiers in Bioscience - Scholar,Active
21100826277,Frontiers in Cell and Developmental Biology,Active
21100255109,Frontiers in cellular and infection microbiology,Active
19700175163,Frontiers in Cellular Neuroscience,Active
21100461983,Frontiers in Chemistry,Active
19700175168,Frontiers in Computational Neuroscience,Active
12100157233,Frontiers in Diabetes,Active
10900153328,Frontiers in Drug Design and Discovery,Inactive
21100782253,Frontiers in Earth Science,Active
21100223158,Frontiers in Earth Sciences,Active
21100834704,Frontiers in Ecology and Evolution,Active
144675,Frontiers in Ecology and the Environment,Active
21100229210,Frontiers in Endocrinology,Active
19900193870,Frontiers in Energy,Active
21100786317,Frontiers in Energy Research,Active
21100826280,Frontiers in Environmental Science,Active
21100229200,Frontiers in Evolutionary Neuroscience,Inactive
21100236803,Frontiers in Genetics,Active
19700188325,Frontiers in Heat and Mass Transfer,Active
19700175164,Frontiers in Human Neuroscience,Active
21100229161,Frontiers in Immunology,Active
19700175114,Frontiers in Integrative Neuroscience,Active
21100241729,Frontiers in Life Science,Active
21100790929,Frontiers in Marine Science,Active
4900153211,Frontiers in Mathematics,Active
11100153314,Frontiers in Medicinal Chemistry,Inactive
21100226442,Frontiers in Microbiology,Active
21100843667,Frontiers in Molecular Biosciences,Active
19700175113,Frontiers in Molecular Neuroscience,Active
21100835144,Frontiers in Nanobiomedical Research,Active
19700175165,Frontiers in Neural Circuits,Active
19700175116,Frontiers in Neuroanatomy,Active
26111,Frontiers in Neuroendocrinology,Active
21100200033,Frontiers in Neuroenergetics,Inactive
19700175169,Frontiers in Neuroengineering,Inactive
19700175167,Frontiers in Neuroinformatics,Active
21100212316,Frontiers in Neurology,Active
21100199837,Frontiers in Neurorobotics,Active
21100199812,Frontiers in Neuroscience,Active
21100275443,Frontiers in Oncology,Active
21100851481,Frontiers in Pediatrics,Active
21100214102,Frontiers in Pharmacology,Active
21100831025,Frontiers in Physics,Active
21100215107,Frontiers in Physiology,Active
21100313905,Frontiers in Plant Science,Active
21100216569,Frontiers in Psychiatry,Active
21100216571,Frontiers in Psychology,Active
21100798718,Frontiers in Public Health,Active
21100199802,Frontiers in Synaptic Neuroscience,Active
19700175115,Frontiers in Systems Neuroscience,Active
21100843693,Frontiers in Veterinary Science,Active
130152,Frontiers in Zoology,Active
21100838766,Frontiers of Agricultural Science and Engineering,Active
5800228221,Frontiers of Agriculture in China,Inactive
21100413834,Frontiers of Architectural Research,Active
6100153008,Frontiers of Architecture and Civil Engineering in China,Inactive
21100788478,Frontiers of Biogeography,Active
4700152492,Frontiers of Biology in China,Active
7400153103,Frontiers of Business Research in China,Active
11300153403,Frontiers of Chemical Engineering in China,Inactive
19900195053,Frontiers of Chemical Science and Engineering,Active
4900152806,Frontiers of Chemistry in China,Inactive
21100200426,Frontiers of Computer Science,Active
6200180186,Frontiers of Computer Science in China,Inactive
6200180160,Frontiers of Earth Science in China,Active
21100298203,Frontiers of Economics and Globalization,Active
4700152625,Frontiers of Economics in China,Active
4700152626,Frontiers of Education in China,Active
4700152493,Frontiers of Electrical and Electronic Engineering in China,Inactive
6100153007,Frontiers of Energy and Power Engineering in China,Inactive
21100201022,Frontiers of Environmental Science & Engineering,Active
6100153021,Frontiers of Environmental Science and Engineering in China,Inactive
4700152481,Frontiers of Forestry in China,Inactive
28315,Frontiers of Gastrointestinal Research,Inactive
12847,Frontiers of Health Services Management,Active
9500153998,Frontiers of History in China,Active
26112,Frontiers of Hormone Research,Active
21100409130,Frontiers of Information Technology and Electronic Engineering,Active
4700152628,Frontiers of Law in China,Active
6600153109,Frontiers of Literary Studies in China,Active
20070,Frontiers of Macroeconomics,Inactive
19900191845,Frontiers of Materials Science,Active
6100153020,Frontiers of Materials Science in China,Inactive
4700152629,Frontiers of Mathematics in China,Active
19700201653,Frontiers of Mechanical Engineering,Active
4700152494,Frontiers of Mechanical Engineering in China,Inactive
51812,Frontiers of medical and biological engineering : the international journal of the Japan Society of Medical Electronics and Biological Engineering,Inactive
19900195063,Frontiers of Medicine,Active
6100153108,Frontiers of Medicine in China,Inactive
21100226436,Frontiers of Nanoscience,Active
5400152651,Frontiers of neurology and neuroscience,Active
21100228564,Frontiers of Optoelectronics,Active
19500156807,Frontiers of Optoelectronics in China,Inactive
11700154732,Frontiers of oral biology,Active
4700152630,Frontiers of Philosophy in China,Active
19700201416,Frontiers of Physics,Active
4700152604,Frontiers of Physics in China,Inactive
16692,Frontiers of Radiation Therapy and Oncology,Inactive
21100201094,Frontiers of Structural and Civil Engineering,Active
5000158608,Frontiers of Theoretical Economics,Inactive
21100817644,Frontline Gastroenterology,Active
25428,Frontline Solutions,Inactive
18271,Fruhmittelalterliche Studien,Active
21100820129,Fruit Growing Research,Active
56482,Fruit Varieties Journal,Inactive
144783,Fruits,Active
34978,Ftiziologia,Inactive
30931,FTR - Turkiye Fiziksel Tip ve Rehabilitasyon Dergisi,Active
50135,Fudan University Journal of Medical Sciences,Active
16313,Fuel,Active
144713,Fuel Cell,Inactive
145369,Fuel Cell Review,Inactive
26541,Fuel Cells,Active
26542,Fuel Cells Bulletin,Active
16315,Fuel Processing Technology,Active
36139,Fuel Science and Technology International,Inactive
145490,Fuels and Lubes International,Inactive
21046,Fuhe Cailiao Xuebao/Acta Materiae Compositae Sinica,Active
25928,Fuji Film research & development,Inactive
31057,Fuji Shashin Fuirumu Kenkyu Hokoku,Inactive
16740,Fujitsu Scientific and Technical Journal,Active
27981,Fukuoka Acta Medica,Active
27984,Fukushima Journal of Medical Sciences,Active
27983,Fukushima Medical Journal,Inactive
66127,Fullerene Science and Technology,Inactive
26900,Fullerenes Nanotubes and Carbon Nanostructures,Active
26511,Functional Analysis and its Applications,Active
22119,Functional and Integrative Genomics,Active
18002,Functional Ecology,Active
19900193628,Functional Materials,Active
19700182027,Functional Materials Letters,Active
15664,Functional Neurology,Active
18565,Functional Plant Biology,Active
21100284506,"Functiones et Approximatio, Commentarii Mathematici",Active
5800207812,Functions of Language,Active
16194,Fund raising management,Inactive
28474,Fundamenta Informaticae,Active
26527,Fundamenta Mathematicae,Active
5400152636,Fundamental and Applied Limnology,Active
19900191977,Fundamental and Applied Mathematics,Active
70561,Fundamental and Applied Nematology,Inactive
30848,Fundamental and Applied Toxicology,Inactive
21865,Fundamental and Clinical Pharmacology,Active
21100824452,Fundamentalnaya i Prikladnaya Gidrofizika,Active
19700180747,Fundamentals of Interface and Colloid Science,Inactive
19700166901,Fungal Biology,Active
6300153114,Fungal Biology Reviews,Active
18567,Fungal Diversity,Active
95143,Fungal Ecology,Active
18571,Fungal Genetics and Biology,Active
19500157034,Funkcialaj Ekvacioj,Active
29665,Funtai Oyobi Fummatsu Yakin/Journal of the Japan Society of Powder and Powder Metallurgy,Active
29668,Furnaces International,Inactive
16742,Furukawa Review,Active
29991,Fushe Yanjiu yu Fushe Gongyi Xuebao/Journal of Radiation Research and Radiation Processing,Inactive
101612,Fushun Shiyou Xueyuan Xuebao/Journal of Fushun Petroleum Institute,Inactive
20344,Fusion Engineering and Design,Active
29995,Fusion Science and Technology,Active
78193,Fusion Technology,Inactive
144940,Fuss und Sprunggelenk,Active
19700177535,Future Anterior,Active
4400151731,Future Cardiology,Active
12264,Future Generation Computer Systems,Active
11200153304,Future HIV Therapy,Inactive
21100409311,Future Internet,Active
5900153301,Future Lipidology,Inactive
19700174974,Future Medicinal Chemistry,Active
5800207503,Future Microbiology,Active
5900153302,Future Neurology,Active
25098,Future of Children,Active
21100787827,"Future of Food: Journal on Food, Agriculture and Society",Active
21100432613,Future of Learning,Inactive
4200151510,Future Oncology,Active
5900153307,Future Rheumatology,Inactive
5900153308,Future Virology,Active
25561,Futures,Active
5600154056,Futuribles: Analyse et Prospective,Active
69721,Fuxin Kuangye Xueyuan Xuebao (Ziran Kexue Ban)/Journal of Fuxin Mining Institute (Natural Science Edition),Inactive
21100198938,Fuzzy Economic Review,Active
21100826286,Fuzzy Information and Engineering,Active
24207,Fuzzy Optimization and Decision Making,Active
26529,Fuzzy Sets and Systems,Active
68437,Fysiatricky a Revmatologicky Vestnik,Inactive
19500157771,Fysiatrický v?stník. Ceskoslovenská fysiatrická spolecnost,Inactive
21100232417,"G3: Genes, Genomes, Genetics",Active
21100790774,GaBI Journal,Active
28004,Gaceta Medica de Bilbao,Active
28006,Gaceta Medica de Caracas,Inactive
28023,Gaceta Medica de Mexico,Active
19500157541,Gaceta médica del Norte,Inactive
21100278305,Gaceta Mexicana de Oncologia,Active
60803,Gaceta Sanitaria,Active
19900192318,Gadjah Mada International Journal of Business,Active
21100265755,Gaea,Active
4000148806,GAIA,Active
28025,Gait and Posture,Active
18082,GAK Gummi Fasern Kunststoffe,Inactive
21100833030,Galaxies,Active
21100275429,Galilaeana,Active
89248,Gallia,Active
21100301616,Gallia Prehistoire,Active
29670,Galvanotechnik,Active
27205,Game Studies,Active
6000194782,Games,Active
11600153433,Games and Culture,Active
14194,Games and Economic Behavior,Active
21100775590,Games for health journal,Active
34990,Gamete Research,Inactive
19600157213,GAMM Mitteilungen,Active
19900191722,Gamma Gazette,Inactive
24056,Ganguang Cailiao/Photosensitive Materials,Inactive
25929,Ganguang Kexue yu Guanghuaxue/Photographic Science and Photochemistry,Inactive
29793,Gann Monographs on Cancer Research,Inactive
66522,"Gann, The Japanese Journal of Cancer Research",Inactive
12969,Gao Xiao Hua Xue Gong Cheng Xue Bao/Journal of Chemical Engineering of Chinese Universities,Active
83986,Gaodianya Jishu/High Voltage Engineering,Active
12968,Gaofenzi Cailiao Kexue Yu Gongcheng/Polymeric Materials Science and Engineering,Active
16121,Gaojishu Tongxin/High Technology Letters,Active
39095,Gaoxiong yi xue ke xue za zhi = The Kaohsiung journal of medical sciences,Inactive
13225,Gaoya Dianqi/High Voltage Apparatus,Active
14373,Gaoya Wuli Xuebao/Chinese Journal of High Pressure Physics,Active
28197,"Garcia de Orta, Serie de Geografia",Inactive
66253,Gartenbauwwissenschaft,Inactive
16943,Gas Engineering and Management,Inactive
16364,Gas industries,Inactive
67515,Gas Industries,Inactive
21100780896,Gas International,Inactive
33947,Gas Separation and Purification,Inactive
30851,Gas Turbine International,Inactive
26561,Gas Turbine World,Inactive
16336,"Gas und Wasserfach, Gas, Erdgas",Active
83355,Gas Utility Manager,Inactive
16025,Gas Waerme International,Active
16920,Gas Wasserfach Wasser Abwasser,Active
33595,Gas World,Inactive
35105,Gas world and gas journal,Inactive
15009,Gaslini,Inactive
19700175017,Gastric and Breast Cancer,Active
29794,Gastric Cancer,Active
110294,Gastroenterohepatoloski Arhiv,Inactive
4700153505,Gastroenterologe,Active
73821,Gastroenterologia,Inactive
19700186620,Gastroenterologia bohema,Inactive
94797,Gastroenterologia Japonica,Inactive
28326,Gastroenterologia Polska,Inactive
28327,Gastroenterologia y Hepatologia,Active
16400154785,Gastroenterologia y Hepatologia Continuada,Inactive
28328,Gastroenterological Endoscopy,Active
25415,Gastroenterological Journal of Taiwan,Inactive
21100205706,Gastroenterologie a Hepatologie,Active
28319,Gastroenterologie Clinique et Biologique,Inactive
39880,Gastroenterologisches Journal,Inactive
28329,Gastroenterologist,Inactive
28330,Gastroenterology,Active
5100152302,Gastroenterology and Hepatology,Active
19700188429,Gastroenterology and Hepatology from Bed to Bench,Active
28332,Gastroenterology Clinics of North America,Active
59922,Gastroenterology Endoscopy News,Inactive
19700200711,Gastroenterology Insights,Active
28346,Gastroenterology International,Inactive
28348,Gastroenterology Nursing,Active
17600155048,Gastroenterology Research and Practice,Active
19700175103,Gastrointestinal Cancer Research,Inactive
28350,Gastrointestinal Endoscopy,Active
28351,Gastrointestinal Endoscopy Clinics of North America,Active
21100788811,Gastrointestinal Intervention,Active
4900152413,Gastrointestinal Nursing,Active
29796,Gastrointestinal Oncology,Inactive
32742,Gastrointestinal Radiology,Inactive
12100156298,Gastronomica,Inactive
27894,Gatfworld,Inactive
5000154002,Gayana,Active
15601,Gayana - Botanica,Active
21100220344,Gazeta de Antropologia,Active
37115,Gazette,Inactive
21100237620,Gazette des Archives,Active
57498,Gazette Medicale,Inactive
38318,Gazette Medicale de France,Inactive
110101,Gazette of the Egyptian Paediatric Association,Active
28057,Gazi Medical Journal,Active
21866,Gazi Universitesi Eczacilik Fakultesi Dergisi,Inactive
17700155802,Gazi University Journal of Science,Active
35295,Gazovaya Promyshlennost,Inactive
53819,Gazzetta Chimica Italiana,Inactive
66946,Gazzetta Medica Italiana,Inactive
79659,Gazzetta Medica Italiana Archivio per le Scienze Mediche,Active
21100216308,GCB Bioenergy,Active
21100453530,GE Portuguese Journal of Gastroenterology,Active
20359,Gear Technology,Inactive
12728,Geburtshilfe und Frauenheilkunde,Active
36931,GEC Journal of Research,Inactive
73228,GEC Journal of Technology,Inactive
69667,GEC Review,Inactive
21100207633,Ge-Conservacion,Active
28317,GED - Gastrenterologia Endoscopia Digestiva,Active
19900193866,Gedrag en Organisatie,Active
23945,Gefahrstoffe Reinhaltung der Luft,Active
21147,Gefasschirurgie,Active
78089,Geliotekhnika,Inactive
19700175202,GEM - International Journal on Geomathematics,Active
18300156714,Gema Online Journal of Language Studies,Active
25950,Gematologiya i Transfuziologiya,Active
19213,Gems and Gemology,Active
28318,GEN,Inactive
21100839186,Gender a Vyzkum / Gender and Research,Active
23634,Gender and Development,Active
29390,Gender and Education,Active
14724,Gender and History,Active
19700169834,Gender and Language,Active
14199,Gender and Psychoanalysis,Inactive
14925,Gender and Society,Active
11700154719,Gender in Management,Active
23636,Gender Issues,Active
28080,Gender Medicine,Inactive
21100346967,"Gender, Equal Opportunities, Research",Active
23638,"Gender, Place, and Culture",Active
23641,"Gender, Technology and Development",Active
19295,"Gender, Work and Organization",Active
15636,Gene,Active
37107,Gene Analysis Techniques,Inactive
22120,Gene Expression,Active
22122,Gene Expression Patterns,Active
76174,Gene Function and Disease,Inactive
79314,Gene Geography,Inactive
19700174894,Gene Regulation and Systems Biology,Active
21100445644,Gene Reports,Active
28081,Gene Therapy,Active
8000153117,Gene Therapy and Molecular Biology,Inactive
22123,Gene Therapy and Regulation,Inactive
19843,Geneeskunde en Sport,Inactive
21867,Geneesmiddelenbulletin,Active
26113,General and Comparative Endocrinology,Active
40493,General and Diagnostic Pathology,Inactive
19900191712,General Anthropology,Active
25513,General Dentistry,Active
15665,General Hospital Psychiatry,Active
28463,General Medicine,Active
30896,General Pharmacology: The Vascular System,Inactive
23423,General Physiology and Biophysics,Active
19700186194,General practice clinics,Inactive
27975,General Relativity and Gravitation,Active
21100855858,General Science Quarterly,Inactive
79836,"General Technical Reports of the US Department of Agriculture, Forest Service",Inactive
5300152705,General Thoracic and Cardiovascular Surgery,Active
19600163100,General Topology and its Applications,Inactive
29022,Generations,Active
19700188368,Genes,Active
19700200884,Genes and Cancer,Active
21100332451,Genes and Cells,Active
22126,Genes and Development,Active
21100414802,Genes and Diseases,Active
19900193647,Genes and Environment,Active
59736,Genes and function,Inactive
22128,Genes and Genetic Systems,Active
12000154520,Genes and Genomics,Active
22129,Genes and Immunity,Active
10100153328,Genes and Nutrition,Active
22139,Genes Chromosomes and Cancer,Active
22141,Genes to Cells,Active
22138,"Genes, Brain and Behavior",Active
17600155220,Geneses,Active
22142,Genesis,Active
120011,Genetic Analysis - Biomolecular Engineering,Inactive
40867,Genetic Analysis Techniques and Applications,Inactive
22144,Genetic Counseling,Active
35212,Genetic Engineer and Biotechnologist,Inactive
15638,Genetic engineering,Inactive
19700188405,Genetic Engineering and Biotechnology Journal,Inactive
9500154122,Genetic Engineering and Biotechnology News,Active
22150,Genetic Engineering News,Inactive
22162,Genetic Epidemiology,Active
24208,Genetic Programming and Evolvable Machines,Active
66407,Genetic psychology monographs,Inactive
22164,Genetic Resources and Crop Evolution,Active
22167,Genetic Testing,Inactive
17700156201,Genetic Testing and Molecular Biomarkers,Active
22168,Genetic Vaccines and Therapy,Inactive
14203,"Genetic, Social, and General Psychology Monographs",Inactive
22171,Genetica,Active
70662,Genetica Polonica,Inactive
22172,Genetical Research,Active
22173,Genetics,Active
21100244876,Genetics and Breeding,Inactive
19900193510,Genetics and Epigenetics,Active
22186,Genetics and Molecular Biology,Active
22190,Genetics and Molecular Research,Active
22191,Genetics in Medicine,Active
21100397343,Genetics in the Third Millennium,Active
21100837407,Genetics Research International,Active
22193,"Genetics, Selection, Evolution",Active
21100413900,Genetika,Active
22198,Genetika,Active
17446,GENEVA Papers on Risk and Insurance Theory,Inactive
17423,Geneva Papers on Risk and Insurance: Issues and Practice,Active
21100389305,Geneva Reports on the World Economy,Active
145573,GENEVA Risk and Insurance Review,Active
22210,Genewatch : a bulletin of the Committee for Responsible Genetics,Inactive
36250,Genitourinary Medicine,Inactive
22211,Genome,Active
21100784207,Genome Announcements,Active
40944,Genome Biology,Active
19700182013,Genome Biology and Evolution,Active
14200154734,Genome dynamics,Inactive
5000154602,Genome Dynamics and Stability,Inactive
84878,Genome informatics. International Conference on Genome Informatics,Inactive
19700201437,Genome Integrity,Active
17300154736,Genome Mapping and Genomics in Animals,Inactive
19700175140,Genome Medicine,Active
22214,Genome Research,Active
7500153106,Genomic Medicine,Inactive
19900194805,"Genomic Medicine, Biomarkers, and Health Sciences",Inactive
22215,Genomics,Active
21100283759,Genomics Data,Active
21100199504,Genomics Insights,Active
89440,"Genomics, Proteomics and Bioinformatics",Active
6000186059,Genre,Active
26824,Genus,Active
28772,Geo Journal,Active
28017,GEO: connexion,Active
21100832225,Geo: Geography and Environment,Active
64038,GeoActa,Inactive
21100427734,Geoacta (Argentina),Active
34418,Geoadria / glasilo Hrvatskog geografskog drustva--ogranak Zadar i Odsjeka za geografiju Filozofskog fakulteta u Zadru,Active
16403,GeoArabia,Inactive
31074,Geoarchaeology - An International Journal,Active
4000148310,Geobiology,Active
13909,Geobios,Active
144611,GeoBit,Inactive
28216,Geocarto Imnternational,Active
22623,Geochemical Journal,Active
21100297619,Geochemical Perspectives,Active
19700180766,Geochemical Society Special Publications,Inactive
24062,Geochemical Transactions,Active
31056,"Geochemistry (Beijing, China)",Inactive
22624,Geochemistry International,Active
19500157010,"Geochemistry, Geophysics, Geosystems",Active
25869,"Geochemistry: Exploration, Environment, Analysis",Active
25870,Geochimica et Cosmochimica Acta,Active
31081,"Geochimija, Mineralogija i Petrologija",Inactive
4900153504,Geochronometria,Active
33825,Geociencias,Active
39112,Geoderma,Active
21100373623,Geoderma Regional,Active
28610,Geodesy and Cartography,Active
21100463889,Geodesy and Geodynamics,Active
94872,Geodetical Info Magazine,Inactive
22627,Geodetski List,Active
27908,Geodetski Vestnik,Active
28609,Geodezia es Kartografia,Active
21100438731,Geodezijos Darbai,Inactive
25883,Geodinamica Acta,Active
25072,Geodiversitas,Active
78608,Geodrilling,Inactive
15708,Geodrilling International,Active
21100785516,Geodynamics and Tectonophysics,Active
36726,Geodynamique,Inactive
21100225849,Geo-Eco-Marina,Active
15117,Geo-Eco-Trop,Active
9500153957,GeoEurope,Inactive
40840,Geoexploration,Inactive
27926,Geofisica Internacional,Active
6300153103,Geofisica Pura e Applicata,Inactive
78942,Geofizica,Inactive
27927,Geofizika,Active
25884,Geofluids,Active
28611,Geoforum,Active
21100845615,Geogaceta,Active
25886,Geografia Fisica e Dinamicca Quaternaria,Active
54891,Geografia y Desarrollo,Inactive
28627,Geograficky Casopis,Active
34725,Geografija v Soli,Active
28629,Geografisk Tidsskrift,Active
28630,"Geografiska Annaler, Series A: Physical Geography",Active
110302,"Geografiska Annaler, Series B: Human Geography",Active
96377,Geografski Glasnik,Inactive
28655,Geografski Obzornik,Active
28656,Geografski Vestnik,Active
95593,Geografski Zbornik,Inactive
21100815425,Geographia Cassoviensis,Active
35110,Geographia Medica,Inactive
28667,Geographia Polonica,Active
19200156806,Geographia Technica,Active
85234,Geographica Hafniensia,Inactive
1000147101,Geographica Hafniensia - Part A Phd Thesis,Inactive
28670,Geographica Helvetica,Active
21100220389,Geographica Pannonica,Active
31070,Geographica Slovenica,Inactive
28671,Geographical Analysis,Active
28672,Geographical and Environmental Modelling,Inactive
28693,Geographical Bulletin - Gamma Theta Upsilon,Active
28694,Geographical Journal,Active
32401,Geographical Knowledge/ Dili Zhishi,Inactive
31071,Geographical Magazine,Inactive
33894,"Geographical Papers - University of Reading, Department of Geography",Inactive
31077,Geographical Reports of Tokyo Metropolitan University,Inactive
130140,Geographical Research,Active
37958,Geographical Review,Active
65206,"Geographical Review of Japan, Series B",Inactive
9500153908,"Geographical Reviews of Japan, Series A",Inactive
54245,Geographical Systems,Inactive
28715,Geographie,Inactive
144792,Geographie Economie Societe,Active
28735,Geographie et Cultures,Inactive
28736,Geographie Physique et Quaternaire,Inactive
28737,Geographie und Ihre Didaktik,Inactive
28738,Geographie und Schule,Inactive
28756,Geographische Raudschau,Inactive
28757,Geographische Zeitschrift,Active
28758,Geography,Inactive
11700154716,Geography and Natural Resources,Active
13300154704,Geography Compass,Active
69279,Geography Research Forum,Active
57246,Geography Research Paper - University of Chicago,Inactive
28759,Geography Review,Inactive
19700188329,Geography Teacher,Active
21100840951,"Geography, Environment, Sustainability",Active
19600157344,Geoheritage,Active
10300153345,Geo-Info,Inactive
24506,GeoInformatica,Active
21100829247,Geo-Informations-Systeme,Inactive
31500,Geo-Informations-Systems,Inactive
21100206286,Geoingegneria Ambientale e Mineraria,Active
21100286463,Geojournal of Tourism and Geosites,Active
25903,Geokhimiya,Inactive
26336,Geologia Croatica,Active
16406,Geologia nefti i gaza,Inactive
26337,Geologia Sudetica,Inactive
98641,Geologia USP - Serie Cientifica,Active
26343,Geologica Acta,Active
26346,Geologica Balcanica,Inactive
12100157214,Geologica Belgica,Active
26349,Geologica Carpathica,Active
26357,Geologica Romana,Inactive
26360,Geological Association of Canada - Special Paper,Inactive
5100155027,Geological Bulletin of China,Active
26473,Geological Bulletin of Turkey,Inactive
31089,Geological Carpathica - Clays,Inactive
26474,Geological Journal,Active
26476,Geological Magazine,Active
70730,Geological Quarterly,Active
21100847478,Geological Research in Moravia and Silesia,Active
5000160404,Geological Society Engineering Geology Special Publication,Active
130043,Geological Society Memoir,Active
26547,Geological Society Special Publication,Active
31707,Geological Survey Circular (United States),Inactive
26551,Geological Survey of Denmark and Greenland Bulletin,Active
92095,"Geological Survey, Professional Paper",Inactive
91685,Geologicky Zbornik,Inactive
53786,Geologie de la France,Active
33949,Geologie en Mijnbouw/Netherlands Journal of Geosciences,Active
26889,Geologie Mediterraneenne,Inactive
110071,Geologie und Palaeontologie in Westfalen,Active
68112,Geologische Rundschau,Inactive
40471,Geologiska Foreningens i Stockholm Forhandlingar,Inactive
26957,Geologiya i Geofizika,Inactive
19673,Geologiya Rudnykh Mestorozhdenij,Inactive
19700182352,Geologos,Active
26959,Geology,Active
144693,Geology in China,Active
70564,Geology of Denmark Survey Bulletin,Inactive
19688,Geology of Ore Deposits,Active
70549,Geology of the Pacific Ocean,Inactive
26961,Geology Today,Active
82155,Geoloski Vjesnik,Inactive
27943,Geomagnetism and Aeronomy,Active
25866,Geo-Marine Letters,Active
22632,Geomatica,Active
51696,Geomatics Info Magazine,Inactive
19700200835,"Geomatics, Natural Hazards and Risk",Active
19700186912,Geomechanics and Engineering,Active
5800179624,Geomechanics and Geoengineering,Active
21100403227,Geomechanics for Energy and the Environment,Active
17700156214,Geomechanik und Tunnelbau,Active
26578,Geometriae Dedicata,Active
26580,Geometric and Functional Analysis,Active
26582,Geometry and Topology,Active
19718,Geomicrobiology Journal,Active
22640,Geomorfologiya,Active
74455,"Geomorphologie. Relief, Processus, Environnement",Active
26979,Geomorphology,Active
97391,Geookodynamik,Inactive
21100838781,Geopersia,Active
27945,Geophysica,Active
27946,Geophysical and Astrophysical Fluid Dynamics,Active
37995,Geophysical Journal (English Translation of Geofizicheskii Zhurnal),Inactive
27947,Geophysical Journal International,Active
21100307482,Geophysical Monograph Series,Active
27961,Geophysical Prospecting,Active
21100239241,Geophysical Prospecting for Petroleum,Inactive
27962,Geophysical Research Letters,Active
68489,Geophysical Surveys,Inactive
27964,Geophysical Transactions,Inactive
31973,Geophysical Transactions - Eotvos Lorand Geophysical Institute of Hungary,Inactive
27965,Geophysics,Active
31855,Geophysics: the Leading Edge of Exploration,Inactive
21100287101,GeoPlanet: Earth and Planetary Sciences,Active
21100833040,Geopolitica(s),Active
28775,Geopolitical Studies,Inactive
25118,Geopolitics,Active
83215,Geopolitics and International Boundaries,Inactive
25121,Geopolitics of Energy,Active
21100370020,Geopolitics Quarterly,Active
21100838044,"Geopolitics, History, and International Relations",Active
21100215909,Geo-Regards,Inactive
21100324361,GeoResJ,Active
13583,George Washington Law Review,Active
13600,Georgetown Law Journal,Active
79247,Georgia hospitals today / GHA,Inactive
65381,"Georgia law review (Athens, Ga. : 1966)",Inactive
5800204086,Georgia Review,Inactive
6100152706,Georgian Mathematical Journal,Active
3900148601,Georgian medical news.,Active
10900153323,Georisk,Active
27003,Geoscience Canada,Active
21100812867,Geoscience Data Journal,Active
19700182749,Geoscience Frontiers,Active
19700184400,Geoscience in South-West England,Active
21100807094,Geoscience Letters,Active
32740,Geoscience Reports - Shizuoka University,Inactive
21100427148,Geoscience Research Reports,Active
4400151508,Geosciences,Inactive
21100284944,Geosciences (Switzerland),Active
200147106,Geosciences Journal,Active
21100405022,"Geoscientific Instrumentation, Methods and Data Systems",Active
21100197121,Geoscientific Model Development,Active
12400154713,Geospatial health,Active
144618,Geo-Spatial Information Science,Active
28020,GeoSpatial Solutions,Inactive
5700191218,Geosphere,Active
4500151401,Geostandards and Geoanalytical Research,Active
27023,Geostandards Newsletter,Inactive
15904,Geosynthetics International,Active
21100241739,Geosystem Engineering,Active
19690,Geotechnical and Geological Engineering,Active
15711,Geotechnical Engineering,Active
15905,Geotechnical Fabrics Report,Active
64675,Geotechnical News,Active
21100811263,Geotechnical Research,Active
15712,Geotechnical Testing Journal,Active
21100229803,"Geotechnical, Geological and Earthquake Engineering",Active
29287,Geotechnik,Active
15714,Geotechnique,Active
20900195110,Geotechnique Letters,Active
21100241210,Geotectonica et Metallogenia,Active
27967,Geotectonics,Active
87661,Geotermia,Active
15906,Geotextiles and Geomembranes,Active
21100453600,Geothermal Energy,Active
21100843738,Geothermal Energy Science,Inactive
37428,Geothermal Science and Technology,Inactive
22645,Geothermics,Active
